order_id,brand_name,product_name,sales_amount,sales_date
0003691,Apple,iphone11,640.0,2020-03-11
0003692,Apple,IpadMax,575.0,2020-06-08
0003693,Apple,iphone11,824.0,2021-01-03
0003694,Samsung,galaxy10,952.0,2021-07-08
0003695,Apple,IpadMax,405.0,2022-01-30
0003696,Nokia,Nk400,588.0,2022-02-27
0003697,Apple,iphoneSE,784.0,2021-03-07
0003698,Apple,iphone11,752.0,2021-11-04
0003699,Samsung,galaxy11,858.5,2022-11-04
0003700,Samsung,galaxy10,816.0,2020-02-18
0003701,Nokia,Nk320,714.0,2020-06-16
0003702,Nokia,Nk400,791.0,2022-08-06
0003703,Nokia,Nk400,574.0,2022-06-25
0003704,Nokia,Nk400,735.0,2021-09-06
0003705,Samsung,galaxy13,864.0,2021-09-24
0003706,Samsung,watch340,300.0,2020-02-10
0003707,Apple,IpadMini,400.0,2020-03-17
0003708,Samsung,watch320,258.96,2021-11-03
0003709,Apple,Macbook512,1488.0,2021-12-26
0003710,Nokia,Nk400,784.0,2022-12-10
0003711,Apple,iphone11,840.0,2021-05-11
0003712,Samsung,galaxy11,892.5,2020-12-18
0003713,Apple,iphoneSE,588.0,2020-08-19
0003714,Samsung,galaxy10,832.0,2020-03-14
0003715,Nokia,Nk320,480.0,2021-04-08
0003716,Apple,iphone13,1045.0,2022-05-19
0003717,Samsung,watch320,258.96,2021-04-17
0003718,Samsung,galaxy11,994.5,2021-06-16
0003719,Nokia,Nk320,624.0,2020-03-04
0003720,Nokia,Nk400,728.0,2022-12-14
0003721,Apple,IpadMini,408.0,2021-05-01
0003722,Apple,Macbook512,1472.0,2022-10-10
0003723,Nokia,Nk400,840.0,2022-02-09
0003724,Apple,iphone12,927.0,2022-09-03
0003725,Nokia,Nk500,690.0,2022-07-28
0003726,Nokia,Nk320,522.0,2020-05-03
0003727,Nokia,Nk320,564.0,2021-03-08
0003728,Samsung,galaxy11,824.5,2020-03-19
0003729,Samsung,galaxy10,952.0,2020-05-05
0003730,Nokia,Nk400,616.0,2021-07-01
0003731,Nokia,Nk320,528.0,2022-08-05
0003732,Nokia,Nk320,702.0,2021-07-28
0003733,Apple,iphone11,872.0,2021-06-10
0003734,Nokia,Nk400,798.0,2022-03-01
0003735,Nokia,Nk500,615.0,2022-03-08
0003736,Nokia,Nk320,570.0,2021-10-12
0003737,Apple,IpadMax,400.0,2020-03-22
0003738,Samsung,galaxy11,799.0,2021-02-23
0003739,Nokia,Nk320,660.0,2020-02-11
0003740,Apple,IpadMini,364.0,2021-02-23
0003741,Samsung,galaxy13,720.0,2020-08-01
0003742,Apple,iphone11,888.0,2021-06-06
0003743,Samsung,galaxy11,782.0,2022-06-12
0003744,Samsung,galaxy10,920.0,2022-10-18
0003745,Apple,IpadMini,340.0,2020-01-07
0003746,Apple,IpadMax,595.0,2022-08-24
0003747,Samsung,galaxy10,768.0,2022-01-24
0003748,Samsung,watch340,291.0,2022-08-23
0003749,Apple,iphoneSE,728.0,2020-07-07
0003750,Apple,iphoneSE,651.0,2022-08-30
0003751,Apple,IpadMax,525.0,2021-04-11
0003752,Samsung,galaxy10,800.0,2022-01-05
0003753,Apple,iphone11,696.0,2021-02-16
0003754,Samsung,galaxy11,884.0,2020-05-20
0003755,Nokia,Nk500,780.0,2021-01-14
0003756,Apple,Macbook512,1632.0,2021-02-01
0003757,Nokia,Nk320,660.0,2022-03-10
0003758,Samsung,galaxy11,986.0,2022-01-22
0003759,Apple,IpadMini,392.0,2021-06-07
0003760,Nokia,Nk320,702.0,2022-04-14
0003761,Nokia,Nk500,817.5,2020-06-13
0003762,Samsung,galaxy13,918.0,2020-09-18
0003763,Apple,iphone11,736.0,2020-03-14
0003764,Nokia,Nk320,492.0,2021-05-28
0003765,Samsung,watch320,291.33,2022-05-02
0003766,Nokia,Nk500,787.5,2021-06-25
0003767,Nokia,Nk320,540.0,2022-11-15
0003768,Samsung,watch340,285.0,2020-10-08
0003769,Apple,IpadMini,480.0,2020-12-05
0003770,Nokia,Nk500,772.5,2021-06-12
0003771,Nokia,Nk400,756.0,2020-05-28
0003772,Samsung,galaxy10,656.0,2022-02-01
0003773,Apple,iphone12,801.0,2022-06-16
0003774,Nokia,Nk500,840.0,2022-10-07
0003775,Nokia,Nk500,787.5,2021-07-25
0003776,Apple,iphone12,1044.0,2020-07-07
0003777,Apple,IpadMini,360.0,2022-12-28
0003778,Samsung,galaxy13,909.0,2020-07-31
0003779,Nokia,Nk400,728.0,2022-02-08
0003780,Apple,IpadMini,460.0,2022-03-23
0003781,Samsung,watch320,258.96,2021-04-08
0003782,Samsung,galaxy11,773.5,2022-03-19
0003783,Samsung,galaxy11,901.0,2021-01-15
0003784,Nokia,Nk400,567.0,2021-05-18
0003785,Apple,iphoneSE,756.0,2022-02-18
0003786,Samsung,galaxy12,822.5,2022-01-22
0003787,Apple,iphone12,855.0,2020-01-09
0003788,Apple,iphone11,736.0,2020-02-03
0003789,Samsung,galaxy11,875.5,2020-11-06
0003790,Samsung,watch320,276.39,2022-09-28
0003791,Apple,IpadMax,460.0,2022-10-27
0003792,Apple,IpadMini,456.0,2021-11-25
0003793,Nokia,Nk400,630.0,2020-08-26
0003794,Nokia,Nk500,870.0,2020-12-30
0003795,Nokia,Nk400,770.0,2021-04-09
0003796,Samsung,galaxy13,999.0,2021-08-31
0003797,Apple,iphone13,807.5,2020-07-31
0003798,Nokia,Nk320,498.0,2022-01-26
0003799,Apple,iphoneSE,714.0,2022-12-08
0003800,Nokia,Nk320,606.0,2021-12-13
0003801,Apple,IpadMini,416.0,2020-01-14
0003802,Nokia,Nk500,885.0,2022-09-16
0003803,Apple,iphoneSE,728.0,2021-10-28
0003804,Apple,iphoneSE,630.0,2022-12-02
0003805,Samsung,galaxy12,1041.25,2020-12-07
0003806,Apple,IpadMax,535.0,2020-03-30
0003807,Apple,IpadMini,464.0,2020-02-23
0003808,Samsung,galaxy12,1015.0,2022-06-21
0003809,Nokia,Nk500,630.0,2021-02-19
0003810,Samsung,watch340,282.0,2020-10-12
0003811,Samsung,galaxy13,774.0,2022-05-05
0003812,Apple,iphoneSE,840.0,2021-07-19
0003813,Apple,IpadMini,364.0,2021-02-24
0003814,Samsung,galaxy10,752.0,2021-10-11
0003815,Nokia,Nk400,700.0,2022-05-14
0003816,Apple,iphone11,824.0,2021-01-09
0003817,Apple,laptop256,1610.0,2020-04-26
0003818,Samsung,galaxy10,904.0,2020-05-22
0003819,Apple,IpadMini,352.0,2020-09-22
0003820,Nokia,Nk320,480.0,2021-03-19
0003821,Nokia,Nk500,862.5,2020-04-20
0003822,Apple,IpadMax,510.0,2020-08-25
0003823,Apple,IpadMini,468.0,2021-01-01
0003824,Samsung,galaxy12,910.0,2022-05-25
0003825,Apple,Macbook512,1616.0,2020-11-02
0003826,Samsung,galaxy10,896.0,2021-04-24
0003827,Apple,iphone13,1045.0,2020-03-02
0003828,Nokia,Nk400,749.0,2020-10-12
0003829,Nokia,Nk320,654.0,2020-03-05
0003830,Samsung,watch320,296.31,2022-05-06
0003831,Samsung,watch320,244.02,2020-06-04
0003832,Nokia,Nk400,707.0,2021-09-04
0003833,Samsung,galaxy13,846.0,2022-10-07
0003834,Apple,iphone12,954.0,2020-06-25
0003835,Nokia,Nk400,588.0,2021-10-24
0003836,Samsung,galaxy11,977.5,2022-01-29
0003837,Nokia,Nk500,637.5,2022-12-07
0003838,Apple,iphone13,959.5,2022-02-13
0003839,Samsung,galaxy12,770.0,2021-04-22
0003840,Nokia,Nk320,696.0,2021-11-24
0003841,Samsung,watch340,351.0,2020-03-14
0003842,Samsung,galaxy10,760.0,2020-06-03
0003843,Nokia,Nk500,720.0,2021-01-01
0003844,Samsung,galaxy12,787.5,2022-03-23
0003845,Nokia,Nk500,892.5,2021-04-02
0003846,Samsung,watch320,244.02,2020-08-26
0003847,Nokia,Nk400,756.0,2020-09-21
0003848,Samsung,watch340,339.0,2020-03-05
0003849,Nokia,Nk500,765.0,2020-02-23
0003850,Apple,laptop256,1512.0,2022-05-13
0003851,Samsung,galaxy13,954.0,2020-04-19
0003852,Apple,laptop256,1554.0,2022-04-22
0003853,Apple,IpadMini,408.0,2020-10-15
0003854,Samsung,galaxy12,787.5,2022-07-27
0003855,Nokia,Nk500,855.0,2020-11-24
0003856,Apple,iphone13,883.5,2020-06-20
0003857,Nokia,Nk320,690.0,2021-07-07
0003858,Nokia,Nk320,702.0,2021-07-29
0003859,Apple,IpadMax,575.0,2020-05-22
0003860,Samsung,galaxy10,712.0,2020-06-26
0003861,Samsung,galaxy12,787.5,2022-11-06
0003862,Apple,iphone11,640.0,2021-07-31
0003863,Apple,IpadMax,550.0,2021-01-28
0003864,Nokia,Nk400,560.0,2021-07-12
0003865,Apple,iphone11,848.0,2020-05-21
0003866,Samsung,galaxy13,909.0,2022-02-27
0003867,Nokia,Nk400,826.0,2021-04-05
0003868,Apple,IpadMax,510.0,2022-04-22
0003869,Apple,IpadMax,515.0,2022-06-30
0003870,Apple,iphone11,952.0,2022-01-11
0003871,Nokia,Nk400,644.0,2022-03-05
0003872,Apple,IpadMax,480.0,2022-04-25
0003873,Nokia,Nk320,714.0,2020-02-13
0003874,Nokia,Nk320,486.0,2021-04-06
0003875,Nokia,Nk400,805.0,2022-11-11
0003876,Apple,IpadMini,456.0,2021-02-04
0003877,Samsung,watch320,261.45,2020-11-30
0003878,Nokia,Nk400,728.0,2020-10-26
0003879,Apple,iphone13,864.5,2022-06-19
0003880,Apple,IpadMax,510.0,2020-12-26
0003881,Nokia,Nk400,728.0,2022-08-02
0003882,Apple,iphone13,902.5,2021-02-11
0003883,Apple,iphone12,1017.0,2020-03-30
0003884,Samsung,galaxy11,833.0,2020-06-19
0003885,Apple,IpadMax,530.0,2022-04-05
0003886,Nokia,Nk320,714.0,2022-11-21
0003887,Apple,laptop256,1540.0,2021-04-07
0003888,Samsung,galaxy10,752.0,2021-04-04
0003889,Nokia,Nk500,772.5,2020-08-29
0003890,Nokia,Nk500,615.0,2020-03-18
0003891,Apple,iphoneSE,756.0,2020-05-15
0003892,Nokia,Nk320,636.0,2022-11-24
0003893,Nokia,Nk500,847.5,2021-12-16
0003894,Apple,iphone12,972.0,2022-10-10
0003895,Samsung,watch340,300.0,2021-07-02
0003896,Apple,IpadMax,470.0,2020-07-03
0003897,Apple,iphoneSE,707.0,2021-11-17
0003898,Nokia,Nk400,581.0,2022-06-20
0003899,Apple,iphone13,1035.5,2022-11-20
0003900,Apple,iphone13,921.5,2021-03-11
0003901,Apple,Macbook512,1552.0,2022-10-19
0003902,Apple,iphone12,765.0,2021-04-04
0003903,Samsung,galaxy11,901.0,2021-09-11
0003904,Apple,iphone11,776.0,2021-09-14
0003905,Nokia,Nk320,510.0,2021-03-09
0003906,Nokia,Nk320,714.0,2021-10-12
0003907,Apple,iphone11,640.0,2021-11-24
0003908,Samsung,watch320,229.08,2022-08-26
0003909,Samsung,galaxy13,927.0,2020-07-16
0003910,Apple,iphone11,752.0,2020-10-10
0003911,Samsung,galaxy10,776.0,2022-04-13
0003912,Nokia,Nk320,492.0,2020-12-20
0003913,Apple,iphoneSE,812.0,2020-01-18
0003914,Samsung,galaxy10,712.0,2020-07-12
0003915,Samsung,watch320,221.61,2022-08-10
0003916,Samsung,galaxy12,875.0,2021-04-25
0003917,Apple,iphone13,874.0,2020-12-01
0003918,Apple,laptop256,1554.0,2021-05-17
0003919,Samsung,galaxy12,1006.25,2020-07-05
0003920,Samsung,galaxy12,752.5,2020-08-11
0003921,Apple,iphone12,756.0,2020-09-21
0003922,Apple,iphoneSE,658.0,2022-02-08
0003923,Apple,iphone12,828.0,2021-04-07
0003924,Apple,IpadMini,360.0,2021-02-06
0003925,Samsung,watch320,288.84,2022-01-01
0003926,Samsung,galaxy11,824.5,2021-03-06
0003927,Nokia,Nk400,693.0,2021-11-05
0003928,Samsung,galaxy13,774.0,2022-01-18
0003929,Apple,laptop256,1442.0,2020-01-08
0003930,Samsung,galaxy13,783.0,2021-10-04
0003931,Samsung,galaxy11,969.0,2021-02-05
0003932,Samsung,galaxy13,1053.0,2021-08-20
0003933,Samsung,galaxy11,1003.0,2022-01-18
0003934,Apple,iphone12,936.0,2020-08-24
0003935,Apple,iphoneSE,665.0,2021-10-08
0003936,Samsung,galaxy11,722.5,2021-09-15
0003937,Nokia,Nk400,616.0,2022-11-03
0003938,Apple,laptop256,1386.0,2021-09-16
0003939,Samsung,watch320,204.18,2021-09-12
0003940,Nokia,Nk400,777.0,2022-12-15
0003941,Apple,IpadMax,530.0,2022-10-28
0003942,Apple,laptop256,1596.0,2020-11-11
0003943,Nokia,Nk320,510.0,2021-08-09
0003944,Samsung,galaxy10,664.0,2021-05-26
0003945,Nokia,Nk320,618.0,2022-09-04
0003946,Samsung,galaxy11,986.0,2022-03-30
0003947,Apple,IpadMini,388.0,2020-11-12
0003948,Samsung,galaxy10,896.0,2021-08-02
0003949,Samsung,galaxy10,704.0,2021-02-16
0003950,Samsung,galaxy10,944.0,2021-01-19
0003951,Apple,iphoneSE,630.0,2020-03-17
0003952,Apple,IpadMax,560.0,2021-01-29
0003953,Nokia,Nk400,595.0,2021-09-02
0003954,Samsung,watch320,206.67,2021-10-15
0003955,Samsung,galaxy12,910.0,2021-06-10
0003956,Apple,laptop256,1638.0,2022-10-09
0003957,Samsung,galaxy11,1003.0,2021-10-07
0003958,Apple,IpadMini,468.0,2021-07-13
0003959,Apple,iphoneSE,833.0,2021-11-18
0003960,Samsung,galaxy11,977.5,2022-08-22
0003961,Apple,IpadMini,348.0,2021-05-06
0003962,Samsung,watch340,303.0,2020-09-25
0003963,Apple,Macbook512,1504.0,2022-03-14
0003964,Nokia,Nk400,686.0,2022-08-16
0003965,Samsung,watch320,278.88,2022-02-04
0003966,Apple,Macbook512,1728.0,2021-10-10
0003967,Apple,iphone11,800.0,2021-10-23
0003968,Apple,IpadMini,428.0,2022-08-30
0003969,Nokia,Nk400,763.0,2022-06-12
0003970,Apple,iphone13,1035.5,2021-01-15
0003971,Nokia,Nk400,567.0,2020-12-29
0003972,Nokia,Nk400,721.0,2022-09-24
0003973,Samsung,galaxy11,875.5,2021-09-04
0003974,Apple,IpadMax,535.0,2021-08-29
0003975,Samsung,galaxy11,1003.0,2020-08-12
0003976,Apple,iphone13,1130.5,2021-03-29
0003977,Samsung,galaxy11,765.0,2022-07-15
0003978,Apple,Macbook512,1616.0,2021-01-31
0003979,Nokia,Nk400,721.0,2022-12-07
0003980,Samsung,galaxy12,901.25,2020-07-16
0003981,Apple,iphone12,765.0,2021-08-03
0003982,Apple,iphone11,936.0,2022-10-17
0003983,Apple,iphone12,720.0,2021-12-17
0003984,Apple,IpadMax,575.0,2020-05-14
0003985,Samsung,watch320,253.98,2021-12-27
0003986,Apple,IpadMini,412.0,2020-12-15
0003987,Nokia,Nk400,805.0,2021-11-10
0003988,Nokia,Nk500,727.5,2020-08-14
0003989,Samsung,galaxy12,796.25,2022-11-02
0003990,Samsung,galaxy13,954.0,2022-05-02
0003991,Samsung,galaxy11,986.0,2021-12-08
0003992,Apple,iphone13,864.5,2020-01-08
0003993,Apple,iphone11,880.0,2021-10-14
0003994,Nokia,Nk500,757.5,2020-05-04
0003995,Samsung,watch320,239.04,2021-07-01
0003996,Apple,IpadMini,432.0,2021-04-11
0003997,Samsung,galaxy12,822.5,2021-12-24
0003998,Samsung,galaxy13,738.0,2022-01-11
0003999,Samsung,galaxy13,1062.0,2020-10-10
0004000,Samsung,galaxy12,700.0,2020-04-19
0004001,Apple,laptop256,1666.0,2022-04-29
0004002,Samsung,galaxy12,945.0,2022-01-27
0004003,Nokia,Nk320,516.0,2021-03-14
0004004,Samsung,galaxy13,783.0,2022-09-26
0004005,Samsung,galaxy13,1044.0,2020-03-15
0004006,Nokia,Nk400,574.0,2020-01-13
0004007,Samsung,watch340,270.0,2022-03-22
0004008,Nokia,Nk500,862.5,2021-10-09
0004009,Samsung,watch320,281.37,2020-12-01
0004010,Apple,iphoneSE,588.0,2021-08-30
0004011,Nokia,Nk500,795.0,2022-06-10
0004012,Nokia,Nk320,528.0,2022-11-08
0004013,Samsung,galaxy13,819.0,2020-05-27
0004014,Apple,IpadMax,495.0,2021-12-31
0004015,Samsung,galaxy11,807.5,2022-06-15
0004016,Nokia,Nk320,624.0,2020-04-19
0004017,Nokia,Nk500,675.0,2020-01-12
0004018,Nokia,Nk400,679.0,2020-03-31
0004019,Nokia,Nk400,735.0,2020-11-23
0004020,Nokia,Nk320,702.0,2020-05-21
0004021,Apple,iphone12,855.0,2021-12-29
0004022,Nokia,Nk400,728.0,2021-05-05
0004023,Samsung,watch340,333.0,2021-06-03
0004024,Samsung,galaxy12,708.75,2020-12-26
0004025,Samsung,galaxy13,873.0,2022-07-24
0004026,Nokia,Nk400,700.0,2020-02-01
0004027,Samsung,watch340,309.0,2020-02-13
0004028,Apple,iphone12,1071.0,2022-09-11
0004029,Samsung,galaxy12,1006.25,2020-07-18
0004030,Apple,iphone13,817.0,2022-10-12
0004031,Nokia,Nk320,570.0,2022-02-22
0004032,Samsung,galaxy11,892.5,2021-10-03
0004033,Apple,IpadMax,485.0,2020-05-27
0004034,Nokia,Nk500,735.0,2020-06-04
0004035,Apple,iphone12,1062.0,2020-06-19
0004036,Nokia,Nk400,770.0,2021-11-14
0004037,Apple,IpadMini,464.0,2020-02-05
0004038,Nokia,Nk400,840.0,2021-10-30
0004039,Nokia,Nk320,498.0,2022-07-11
0004040,Nokia,Nk400,588.0,2020-10-04
0004041,Nokia,Nk500,870.0,2022-02-27
0004042,Nokia,Nk400,791.0,2021-10-06
0004043,Apple,iphone11,664.0,2022-10-24
0004044,Nokia,Nk500,847.5,2022-09-26
0004045,Samsung,galaxy11,943.5,2022-08-02
0004046,Samsung,galaxy11,833.0,2022-10-03
0004047,Apple,iphone11,904.0,2020-03-18
0004048,Samsung,watch320,206.67,2021-01-04
0004049,Samsung,galaxy11,731.0,2020-04-25
0004050,Nokia,Nk400,679.0,2022-09-16
0004051,Apple,laptop256,1316.0,2020-05-13
0004052,Apple,iphone12,1053.0,2020-12-24
0004053,Apple,iphone11,712.0,2022-01-06
0004054,Nokia,Nk320,492.0,2020-03-11
0004055,Apple,iphone13,807.5,2020-01-19
0004056,Nokia,Nk400,567.0,2022-02-26
0004057,Samsung,galaxy10,904.0,2021-12-14
0004058,Samsung,galaxy12,945.0,2021-01-05
0004059,Nokia,Nk400,595.0,2021-11-23
0004060,Samsung,galaxy12,1050.0,2020-07-29
0004061,Samsung,galaxy13,1062.0,2020-07-29
0004062,Apple,iphone12,855.0,2020-04-12
0004063,Apple,iphone12,999.0,2020-04-02
0004064,Apple,iphone12,918.0,2020-04-20
0004065,Apple,IpadMax,455.0,2020-07-18
0004066,Apple,Macbook512,1552.0,2020-04-17
0004067,Samsung,watch340,240.0,2022-02-25
0004068,Nokia,Nk500,630.0,2022-04-21
0004069,Nokia,Nk400,728.0,2022-12-01
0004070,Samsung,galaxy11,867.0,2021-04-16
0004071,Samsung,watch320,239.04,2022-11-24
0004072,Apple,iphone12,990.0,2021-12-21
0004073,Apple,iphone12,999.0,2022-05-01
0004074,Apple,iphone12,990.0,2021-07-03
0004075,Nokia,Nk500,630.0,2021-02-24
0004076,Apple,iphone11,816.0,2021-08-27
0004077,Nokia,Nk400,700.0,2021-08-10
0004078,Apple,IpadMax,430.0,2020-06-17
0004079,Nokia,Nk320,498.0,2021-04-24
0004080,Apple,iphone11,656.0,2022-10-31
0004081,Samsung,galaxy12,1050.0,2022-08-09
0004082,Samsung,galaxy10,824.0,2021-04-02
0004083,Nokia,Nk320,672.0,2022-01-29
0004084,Apple,iphoneSE,770.0,2021-08-06
0004085,Nokia,Nk400,630.0,2020-10-04
0004086,Apple,IpadMax,475.0,2021-03-01
0004087,Nokia,Nk320,558.0,2020-05-11
0004088,Nokia,Nk400,567.0,2022-08-16
0004089,Nokia,Nk500,607.5,2020-01-24
0004090,Apple,IpadMax,410.0,2022-09-12
0004091,Nokia,Nk400,840.0,2021-02-16
0004092,Nokia,Nk500,772.5,2022-05-02
0004093,Nokia,Nk500,607.5,2022-05-23
0004094,Samsung,galaxy12,980.0,2020-01-26
0004095,Nokia,Nk320,708.0,2021-10-17
0004096,Apple,iphone12,765.0,2020-09-16
0004097,Apple,IpadMax,490.0,2022-08-14
0004098,Samsung,galaxy13,882.0,2021-06-06
0004099,Nokia,Nk400,686.0,2020-04-21
0004100,Samsung,watch320,206.67,2020-07-14
0004101,Samsung,watch340,357.0,2021-11-24
0004102,Samsung,galaxy10,776.0,2021-04-29
0004103,Apple,iphone11,920.0,2020-06-16
0004104,Nokia,Nk500,802.5,2020-05-19
0004105,Nokia,Nk400,798.0,2022-06-10
0004106,Samsung,galaxy10,944.0,2020-09-24
0004107,Samsung,galaxy12,761.25,2020-09-28
0004108,Nokia,Nk320,582.0,2022-09-05
0004109,Nokia,Nk500,825.0,2022-01-26
0004110,Samsung,galaxy13,936.0,2021-04-28
0004111,Nokia,Nk400,581.0,2022-10-03
0004112,Apple,Macbook512,1504.0,2021-11-29
0004113,Apple,IpadMax,480.0,2020-05-22
0004114,Nokia,Nk500,832.5,2022-01-23
0004115,Nokia,Nk500,705.0,2022-04-19
0004116,Samsung,galaxy10,832.0,2022-05-03
0004117,Samsung,galaxy10,952.0,2020-06-08
0004118,Samsung,watch340,249.0,2021-11-10
0004119,Samsung,galaxy10,848.0,2020-05-01
0004120,Apple,laptop256,1512.0,2020-04-05
0004121,Nokia,Nk500,735.0,2022-02-11
0004122,Nokia,Nk320,720.0,2022-04-22
0004123,Nokia,Nk320,618.0,2021-07-16
0004124,Nokia,Nk500,787.5,2020-07-31
0004125,Apple,iphone13,769.5,2021-08-16
0004126,Nokia,Nk320,654.0,2020-05-21
0004127,Nokia,Nk320,564.0,2022-07-18
0004128,Apple,iphone12,1026.0,2022-03-13
0004129,Apple,Macbook512,1840.0,2020-02-20
0004130,Nokia,Nk320,540.0,2022-10-07
0004131,Apple,iphone12,1062.0,2022-08-30
0004132,Nokia,Nk500,615.0,2020-08-05
0004133,Nokia,Nk400,742.0,2022-09-08
0004134,Nokia,Nk320,702.0,2021-05-09
0004135,Apple,IpadMini,436.0,2020-10-04
0004136,Apple,laptop256,1372.0,2022-06-21
0004137,Apple,Macbook512,1792.0,2022-01-25
0004138,Nokia,Nk500,855.0,2020-10-03
0004139,Nokia,Nk500,615.0,2022-05-02
0004140,Samsung,galaxy13,927.0,2021-01-31
0004141,Apple,iphone12,846.0,2021-10-04
0004142,Apple,Macbook512,1424.0,2022-06-29
0004143,Samsung,watch340,276.0,2020-11-07
0004144,Nokia,Nk400,826.0,2021-08-03
0004145,Nokia,Nk500,607.5,2021-09-11
0004146,Apple,IpadMini,404.0,2020-12-18
0004147,Apple,Macbook512,1856.0,2022-03-28
0004148,Nokia,Nk320,522.0,2022-04-30
0004149,Samsung,galaxy10,696.0,2021-11-15
0004150,Nokia,Nk400,581.0,2022-09-20
0004151,Samsung,galaxy13,1035.0,2020-02-08
0004152,Apple,IpadMax,545.0,2022-10-26
0004153,Samsung,galaxy13,945.0,2020-08-10
0004154,Samsung,watch320,226.59,2022-03-08
0004155,Samsung,galaxy12,822.5,2022-07-30
0004156,Apple,iphone13,1102.0,2020-02-06
0004157,Samsung,watch320,291.33,2021-08-19
0004158,Samsung,galaxy13,873.0,2020-08-24
0004159,Apple,IpadMini,432.0,2022-11-13
0004160,Apple,IpadMini,332.0,2022-08-22
0004161,Samsung,galaxy11,960.5,2022-11-26
0004162,Samsung,galaxy13,927.0,2021-06-18
0004163,Apple,Macbook512,1696.0,2021-11-16
0004164,Apple,Macbook512,1792.0,2022-11-29
0004165,Samsung,galaxy10,856.0,2020-10-26
0004166,Apple,laptop256,1120.0,2022-03-15
0004167,Nokia,Nk400,630.0,2020-01-28
0004168,Nokia,Nk400,693.0,2021-06-16
0004169,Samsung,galaxy10,664.0,2022-12-29
0004170,Nokia,Nk320,570.0,2021-05-29
0004171,Samsung,galaxy13,909.0,2022-07-04
0004172,Apple,iphoneSE,721.0,2021-01-22
0004173,Nokia,Nk500,757.5,2021-01-07
0004174,Apple,iphoneSE,840.0,2022-10-29
0004175,Nokia,Nk400,763.0,2021-04-09
0004176,Samsung,galaxy13,873.0,2022-06-23
0004177,Nokia,Nk320,666.0,2020-02-20
0004178,Apple,IpadMini,328.0,2022-03-30
0004179,Samsung,watch320,229.08,2020-10-27
0004180,Samsung,galaxy11,901.0,2022-11-05
0004181,Apple,iphone12,720.0,2022-07-19
0004182,Samsung,galaxy13,900.0,2020-12-11
0004183,Samsung,galaxy13,1062.0,2022-11-15
0004184,Samsung,galaxy13,909.0,2021-07-24
0004185,Nokia,Nk320,684.0,2021-06-09
0004186,Nokia,Nk500,675.0,2021-08-29
0004187,Samsung,galaxy12,708.75,2021-02-11
0004188,Samsung,galaxy13,972.0,2020-08-04
0004189,Samsung,galaxy13,999.0,2020-05-03
0004190,Nokia,Nk320,606.0,2021-10-19
0004191,Apple,iphone13,1054.5,2020-08-12
0004192,Apple,iphone12,1026.0,2021-05-26
0004193,Apple,IpadMini,328.0,2020-03-14
0004194,Nokia,Nk400,560.0,2020-07-07
0004195,Samsung,galaxy10,848.0,2020-04-16
0004196,Apple,Macbook512,1568.0,2020-02-25
0004197,Samsung,galaxy12,813.75,2021-07-05
0004198,Apple,iphoneSE,721.0,2022-05-03
0004199,Samsung,galaxy13,972.0,2021-10-30
0004200,Apple,iphone12,990.0,2021-06-19
0004201,Apple,Macbook512,1728.0,2021-04-03
0004202,Samsung,galaxy13,855.0,2022-08-09
0004203,Samsung,galaxy10,648.0,2020-07-24
0004204,Samsung,watch320,276.39,2022-10-17
0004205,Samsung,galaxy13,954.0,2021-06-23
0004206,Apple,iphone12,936.0,2022-01-09
0004207,Apple,Macbook512,1888.0,2020-06-23
0004208,Nokia,Nk320,516.0,2021-12-15
0004209,Nokia,Nk400,714.0,2022-01-27
0004210,Samsung,galaxy13,990.0,2022-12-23
0004211,Nokia,Nk400,763.0,2020-02-06
0004212,Nokia,Nk400,679.0,2021-09-20
0004213,Apple,Macbook512,1664.0,2020-08-25
0004214,Nokia,Nk500,705.0,2022-02-13
0004215,Samsung,galaxy11,773.5,2021-03-18
0004216,Apple,iphone12,972.0,2020-01-11
0004217,Apple,iphone12,720.0,2022-08-22
0004218,Apple,IpadMax,440.0,2020-07-05
0004219,Apple,iphoneSE,567.0,2020-11-21
0004220,Nokia,Nk320,480.0,2021-07-13
0004221,Samsung,galaxy10,832.0,2020-10-07
0004222,Nokia,Nk400,707.0,2021-08-15
0004223,Nokia,Nk400,784.0,2021-06-05
0004224,Samsung,galaxy12,1006.25,2020-01-08
0004225,Samsung,galaxy10,936.0,2022-06-28
0004226,Apple,iphone11,776.0,2022-10-25
0004227,Samsung,watch340,324.0,2022-08-25
0004228,Samsung,galaxy11,833.0,2021-02-02
0004229,Samsung,galaxy11,1011.5,2020-12-07
0004230,Samsung,galaxy13,981.0,2020-03-13
0004231,Nokia,Nk320,558.0,2022-05-10
0004232,Nokia,Nk320,570.0,2022-02-16
0004233,Samsung,galaxy13,729.0,2020-06-03
0004234,Nokia,Nk500,862.5,2022-06-04
0004235,Apple,iphone12,864.0,2020-11-21
0004236,Samsung,watch320,231.57,2021-04-04
0004237,Samsung,galaxy13,864.0,2020-08-09
0004238,Apple,IpadMax,595.0,2020-02-08
0004239,Samsung,watch340,330.0,2020-09-08
0004240,Samsung,galaxy10,640.0,2021-09-02
0004241,Nokia,Nk500,682.5,2022-08-01
0004242,Samsung,galaxy13,1044.0,2021-07-07
0004243,Apple,IpadMax,525.0,2022-03-28
0004244,Nokia,Nk320,654.0,2022-02-26
0004245,Nokia,Nk320,486.0,2020-06-06
